name,African.American,Asian,Hispanic,white,a.man,a.woman,pctwhite,pcthispanic,pctblack,pctapi,race,distinct,pct_f,gender
Lillian,2.625179765,2.624620063,2.46023938,3.556264125,NA,NA,68.639,12.13,9.911,9.024,white,0.93108436,0.984236453,F
Lillie,2.496974057,2.641349482,2.633881967,3.60013124,NA,NA,41.803,0.82,55.738,1.639,white,0.958781758,0.990092245,F
Lilly,2.523793115,2.940589335,2.437990455,3.815898684,NA,NA,45.455,16.364,3.636,34.545,white,0.875309349,0.986111111,F
Lily,2.550699873,2.936762624,2.864663974,3.688417798,NA,NA,30.233,7.752,1.163,60.465,white,0.751655174,0.968152866,F
Lina,2.581482812,2.936666079,3.319034946,3.171669579,1.993132229,4.264469452,50,20.202,1.515,28.283,hispanic,0.147365367,0.967741935,F
Linda,2.712841438,2.718045789,2.616267326,3.468802439,2.262149857,3.806598287,92.674,2.097,3.114,1.899,white,0.75075665,0.989404664,F
Lindsay,2.477258551,2.354243522,2.454869516,3.617061314,NA,NA,98,0.476,0.857,0.476,white,1.139802763,0.911454975,F
Lindsey,2.378037472,2.138998879,2.335741073,3.803122533,NA,3.987389576,96.07,0.764,1.092,1.747,white,1.425085061,0.913547237,F
Lionel,3.357977172,2.153660628,2.670076291,2.820712954,NA,NA,55.063,11.392,26.582,5.696,black,0.537264218,0.006012024,M
Lisa,2.60080194,2.66374938,2.524006164,3.617667918,NA,NA,93.639,2.127,2.346,1.662,white,0.953918538,0.987471851,F
Lissette,2.882015481,2.567268936,2.719693284,2.65480842,NA,NA,21.951,78.049,0,0,black,0.162322197,0.947916667,F
Liz,2.538310381,2.448009543,2.606950066,3.457229852,NA,NA,53.488,39.535,0,6.977,white,0.850279786,0.986842105,F
Liza,2.81197153,2.641689615,2.983149045,3.34902809,NA,NA,66.471,11.765,2.941,18.235,white,0.365879045,0.970491803,F
Lizette,2.697459266,2.39525165,2.880968414,2.849091604,1.689427968,3.965866071,28.261,63.043,4.348,4.348,hispanic,0.03187681,0.952941176,F
Lloyd,2.937849668,2.137963737,2.126912317,3.586770894,NA,NA,85.64,0.647,10.22,3.364,white,0.648921226,0.003725025,M
Lolita,2.783258491,2.390181319,3.55187923,2.418457743,NA,NA,24.242,10.101,24.242,41.414,hispanic,0.768620739,0.97761194,F
Long,2.356706954,3.015059585,2.090490275,2.75982886,3.754103111,2.082266805,0.541,1.081,0,97.838,asian,0.255230725,0.054347826,M
Lonnie,2.913840124,2.568042017,2.146944061,3.399523157,NA,NA,87.403,0.775,10.465,0.775,white,0.485683033,0.032543332,M
Lorena,2.639375333,2.47597246,3.461846535,2.857002879,NA,NA,26.289,71.134,0.515,1.546,hispanic,0.604843656,0.988785047,F
Lorenzo,2.635582604,2.10236149,3.708033874,2.609439881,NA,NA,21.3,53.43,18.773,6.137,hispanic,1.07245127,0.004291845,M
Loretta,2.864759933,2.102843174,2.978660532,3.458909022,NA,NA,86.416,3.344,8.15,1.567,white,0.48024849,0.990584326,F
Lori,2.5591325,2.287507487,2.436981286,3.773401413,NA,NA,96.962,0.808,0.79,1.194,white,1.214268913,0.987743253,F
Lorna,2.567201658,2.352649763,2.943121053,3.260310343,NA,NA,74.242,1.212,11.212,12.424,white,0.31718929,0.980430528,F
Lorraine,2.736847868,2.125926368,2.26326707,3.515817591,NA,NA,87.181,4.824,5.513,2.205,white,0.778969723,0.986018642,F
Louie,2.633721884,2.12823063,3.266271844,3.211323006,3.789841586,2.092177399,52.174,30.435,4.348,10.435,hispanic,0.054948838,0.083941606,M
Louis,2.9220877,2.256103902,3.411877622,3.450897829,4.089142166,1.940201355,84.008,7.938,5.253,2.49,white,0.039020207,0.003725619,M
Lourdes,2.521647288,2.496949743,3.322321451,2.786322374,NA,NA,20.573,61.979,1.563,15.625,hispanic,0.535999078,0.975830816,F
Lu,2.716664427,3.819332364,2.471844445,2.184152818,NA,NA,51.852,0,0,48.148,asian,1.102667937,0.88034188,F
Lucas,2.566670861,2.215961124,2.601256093,3.34055819,NA,NA,90.315,7.658,0.225,1.577,white,0.739302098,0.001830384,M
Lucia,2.707652292,2.4375206,3.770492938,2.522077507,2.096367243,NA,46.608,43.658,2.36,7.375,hispanic,1.062840646,0.977083333,F
Lucy,2.481709207,2.69388939,2.719406423,3.445272898,NA,NA,68.908,15.294,5.378,9.748,white,0.725866474,0.987130435,F
Luis,2.382868643,2.100555087,3.762630176,2.6238029,4.022554631,2.308652634,11.008,87.398,0.111,1.446,hispanic,1.138827276,0.006397441,M
Luke,2.4831618,2.217340398,2.328046516,3.737899229,NA,NA,94.048,0.893,0.595,4.167,white,1.254737429,0.001428571,M
Lupe,2.424956665,2.164817724,4.107542462,1.67495528,3.006942252,3.466867643,21.008,78.992,0,0,hispanic,1.682585797,0.740740741,F
Luther,3.244154281,2.080247983,2.329918068,2.949276189,NA,NA,69.863,0.685,29.452,0,black,0.294878092,0.008547009,M
Luz,2.452698831,2.284348396,3.684337607,2.286556436,2.962816514,3.22948419,9.827,82.466,0.193,7.322,hispanic,1.231638775,0.949924127,F
Lydia,2.90001007,2.50118466,2.655628068,3.360843574,NA,NA,65.357,20.087,6.987,7.424,white,0.460833504,0.980330448,F
Lynette,2.699748319,2.206548922,2.610242776,3.251648733,NA,NA,87.114,2.178,7.26,3.448,white,0.551900414,0.986543314,F
Lynn,2.683532572,2.606908027,2.287009851,3.776842668,NA,NA,94.412,0.931,1.616,2.821,white,1.093310096,0.857962064,F
Mae,2.923495685,2.964089379,2.460093404,3.08708432,NA,NA,44.538,0.84,36.975,17.647,white,0.122994941,0.985248924,F
Magdalena,2.758383049,2.13512187,3.564043558,2.367572739,NA,NA,46.154,46.154,0.427,6.838,hispanic,0.805660509,0.958974359,F
Maggie,2.534915757,2.309857095,2.324937429,3.747621131,NA,NA,64.253,5.882,8.145,21.719,white,1.212705374,0.980019493,F
Mai,2.586743858,3.680382321,2.377723069,2.314097572,2.299460622,3.46994759,9.29,0.546,0,88.525,asian,1.093638463,0.938271605,F
Mandy,2.528197811,2.354383435,2.185947592,3.709498232,NA,NA,89.443,2.639,0.587,7.038,white,1.181300421,0.978127734,F
Manjit,2.745059869,2.566803114,2.159975673,2.29951651,3.068016012,2.831194262,23.077,3.077,0,73.846,black,0.178256755,0.388888889,M
Manuel,2.530004884,2.414478806,3.683645093,2.468058298,3.988995432,2.19469053,17.863,76.568,0.903,4.315,hispanic,1.153640209,0.003849115,M
Marc,2.94821349,2.246136065,2.42000402,3.482383523,NA,NA,94.148,1.704,2.889,0.926,white,0.534170033,0.00298842,M
Marco,2.671759864,2.162160724,3.873039408,2.722020049,NA,NA,33.828,63.056,1.78,1.335,hispanic,1.151019359,0.005181347,M
Marcos,2.946312412,2.417031324,3.902466843,2.402564413,NA,NA,11.599,85.266,0.94,1.881,hispanic,0.956154431,0.003225806,M
Marcus,3.190532403,2.246804524,2.506622281,3.172138001,3.972701311,2.015526141,74.745,3.851,18.686,2.378,black,0.018394402,0.002676322,M
Margaret,2.685070051,2.452865049,2.163540315,3.760329806,NA,NA,93.407,1.884,3.102,1.357,white,1.075259755,0.988831874,F
Margarita,2.361180708,2.206584851,3.723033305,2.57623261,1.632768353,4.285522931,22.241,72.91,1.171,3.512,hispanic,1.146800695,0.977099237,F
Maria,2.442262839,2.322339647,3.966986734,2.599721355,1.932822265,4.207857142,34.521,59.128,0.902,5.323,hispanic,1.367265379,0.97460177,F
Maribel,2.270497418,2.086901031,3.277901619,2.640235137,NA,NA,12.403,81.395,0,6.202,hispanic,0.637666481,0.970588235,F
Maricela,2.686516144,2.099460876,3.729276804,2.703969708,NA,NA,10.119,89.881,0,0,hispanic,1.025307096,0.961538462,F
Marie,2.487343482,2.352885883,2.955718999,3.346779504,NA,NA,80.466,3.959,11.728,3.478,white,0.391060505,0.986377636,F
Marilyn,2.550599416,2.176656125,2.378118723,3.729499544,NA,NA,89.426,2.574,5.287,2.539,white,1.178900128,0.991766467,F
Marina,2.778120668,2.389133343,3.529589737,2.756097817,NA,NA,68.157,25.403,0.358,5.725,hispanic,0.751469069,0.970740103,F
Mario,2.352813561,2.383792147,3.672668615,2.750617597,NA,NA,31.334,62.143,2.563,3.844,hispanic,0.922051018,0.006904488,M
Marisa,2.663965847,2.695688999,3.319106191,3.158989785,1.740738396,4.31487097,82.196,12.76,2.374,2.671,hispanic,0.160116406,0.974747475,F
Marisela,2.649985002,2.120730053,3.56112137,2.409669724,NA,NA,5.882,93.137,0.98,0,hispanic,0.911136368,0.970588235,F
Marisol,2.411421556,2.651210859,3.573636879,2.202532871,NA,NA,17.486,81.421,1.093,0,hispanic,0.92242602,0.958333333,F
Marissa,2.886042533,2.318642314,3.230123917,3.148890014,1.634476293,NA,76.119,11.194,2.612,9.701,hispanic,0.081233904,0.966873706,F
Maritza,2.923735576,2.361583591,3.557401119,2.124591666,NA,NA,17.47,81.325,0.602,0.602,hispanic,0.633665543,0.964912281,F
Mark,2.6593667,2.423957228,2.565920509,3.450398819,3.847230278,1.513596075,96.338,1.271,1.175,1.054,white,0.79103212,0.002295803,M
Marlene,2.446388204,2.127034064,2.825126566,3.424737191,NA,NA,83.277,9.253,4.669,2.292,white,0.599610625,0.983996342,F
Marlon,3.450467847,2.259299024,2.793292537,2.909299401,NA,NA,21.739,24.457,41.848,11.413,black,0.541168446,0.02056962,M
Marsha,2.583668415,2.309919228,2.027262554,3.424060527,NA,NA,90.517,1.293,7.155,0.776,white,0.840392112,0.987298899,F
Marta,2.548743106,2.65039698,3.577533965,2.824787988,NA,NA,55.733,42.933,0.8,0,hispanic,0.752745978,0.973523422,F
Martha,2.555462665,2.27451438,2.7992469,3.616761969,NA,NA,68.367,27.192,3.438,0.774,white,0.817515069,0.989063699,F
Martin,2.482385152,2.350492316,3.287502614,2.991287774,3.949565742,1.979228526,77.656,19.531,1.068,1.615,hispanic,0.29621484,0.003338898,M
Marvin,3.059332525,2.118467037,2.362851717,3.082811951,4.089291873,1.89109397,75.337,7.155,14.141,3.199,white,0.023479426,0.003367003,M
Mary,2.831652476,2.405567571,2.406222412,3.67811032,2.135271906,3.953640774,92.351,2.509,3.327,1.526,white,0.846457844,0.987905052,F
Mathew,2.575267822,2.06277371,2.511049221,3.746389388,NA,NA,85.633,1.512,0.567,11.909,white,1.171121566,0.005563282,M
Matthew,2.693090474,2.292611406,2.559346042,3.745299963,NA,NA,97.349,1.019,0.679,0.783,white,1.05220949,0.001536754,M
Mattie,2.705099983,2.369393303,2.383943839,3.395653583,NA,NA,34.951,0,64.078,0.971,white,0.690553599,0.981981982,F
Maureen,2.557320429,2.412329474,2.373598811,3.714190171,NA,NA,96.599,0.821,1.368,1.095,white,1.156869742,0.987012987,F
Maurice,3.452219254,2.197649242,2.818897612,2.938101925,NA,NA,63.636,3.455,31.091,1.818,black,0.514117329,0.012781328,M
Mauricio,2.742500384,2.081736349,3.769428445,2.329057385,NA,NA,7.983,89.496,0.84,1.681,hispanic,1.026928062,0,M
Max,2.503535839,2.511291667,2.237723344,3.589846211,NA,NA,86.214,8.642,1.44,3.292,white,1.078554545,0.003206841,M
May,2.622886983,2.823879172,2.365090324,3.417754796,NA,NA,27.442,1.395,2.791,68.372,white,0.593875624,0.958005249,F
Maya,3.195203629,3.034921708,3.435397043,2.674997965,NA,NA,70.161,1.613,9.677,16.935,hispanic,0.240193414,0.958881579,F
Mayra,3.284783988,2.696608619,2.914470754,2.607727125,NA,NA,11.489,87.66,0.426,0,black,0.370313234,0.973958333,F
Megan,2.685152473,2.343488846,2.447811198,3.499566647,1.986803776,NA,98.301,0.74,0.479,0.436,white,0.814414174,0.977021575,F
Melanie,2.46607393,2.497540043,2.484793919,3.789501791,NA,NA,92.343,2.306,2.814,2.26,white,1.291961748,0.983448276,F
Melinda,2.751548638,2.410620397,2.508652405,3.821380304,NA,NA,92.112,3.562,1.718,2.036,white,1.069831666,0.988820924,F
Melissa,2.5874437,2.348704759,2.391723725,3.917707162,NA,NA,93.532,3.664,1.457,1.083,white,1.330263462,0.98377248,F
Melody,2.627103992,2.518188751,2.317394368,3.515155996,NA,NA,89.748,2.997,2.997,3.785,white,0.888052004,0.984699882,F
Melvin,3.075654319,2.114685172,2.582802982,3.288460803,NA,NA,66.6,5.316,22.768,4.313,white,0.212806484,0.007876901,M
Mercedes,3.31058874,2.310428571,3.404606012,2.548603784,2.638959197,3.832898162,24.911,63.701,4.27,7.117,hispanic,0.094017272,0.968831169,F
Mia,2.442782504,3.020354183,3.239640153,2.914500391,NA,NA,63.399,6.536,22.222,6.536,hispanic,0.21928597,0.983739837,F
Michael,2.781306513,2.503928439,2.824884054,3.045811735,3.995628568,2.155783902,94.363,1.693,2.142,1.592,white,0.220927681,0.003138773,M
Michelle,2.916924412,2.586845498,2.533592556,3.711257464,NA,NA,90.682,3.049,3.402,2.584,white,0.794333053,0.981834739,F
Migdalia,2.622874748,2.371610258,3.463974408,1.947922031,NA,NA,23.256,76.744,0,0,hispanic,0.841099661,0.930434783,F
Miguel,2.282015717,2.210918825,3.862936477,2.107477026,4.033448557,1.734551913,6.165,92.025,0.566,1.131,hispanic,1.58092076,0.004081633,M
Mike,2.955126085,2.386605685,2.304316103,3.666234205,NA,NA,81.55,5.996,0.738,11.716,white,0.71110812,0.002118644,M
Milagros,2.58970376,2.693095426,4.045231862,2.028074915,3.458746628,2.557289831,13.768,50,0.725,34.783,hispanic,1.352136436,0.962765957,F
Mildred,2.470413391,1.92118437,2.361211748,3.743715536,NA,NA,69.179,7.705,17.923,4.69,white,1.273302144,0.987957052,F
Miles,2.820819866,2.408930231,2.365283299,3.375280215,NA,NA,88.987,0.441,4.405,5.727,white,0.554460349,0.008978676,M
Milton,2.906423481,2.220329356,2.178225174,3.541723179,NA,NA,62.622,14.677,17.417,5.284,white,0.635299698,0.003436426,M
Mimi,2.67261691,2.849140093,2.884330991,3.145796958,NA,NA,58.407,1.77,1.77,38.053,white,0.261465966,0.969135802,F
Min,2.271599844,3.233868964,2.24978422,2.482740538,2.780588541,3.239805008,1.327,0,0,98.673,asian,0.751128425,0.602739726,F
Mindy,2.372955183,2.274672502,2.354702125,3.930643435,NA,4.406788443,91.218,1.796,0.2,6.587,white,1.557688252,0.99119912,F
Minerva,2.599419277,2.529538763,3.004824891,2.735361854,NA,NA,19.672,59.016,4.918,16.393,hispanic,0.269463037,0.993670886,F
Miranda,2.605497713,2.381827886,3.069944404,3.167069541,NA,NA,84.305,4.484,5.83,5.381,white,0.097125137,0.981378764,F
Miriam,2.551854822,2.428482818,2.800393175,3.519763013,NA,NA,63.649,29.741,3.592,2.73,white,0.719369837,0.984267453,F
Misty,2.787285458,2.329546337,2.161380905,3.390692483,2.127812457,3.895323187,96.407,0.998,1.796,0.2,white,0.603407026,0.986539724,F
Mitchell,2.788000274,2.045902279,2.217711894,3.689164687,NA,NA,93.338,1.549,2.943,1.704,white,0.901164413,0.008044856,M
Mohammad,3.487436672,2.150002376,2.046211869,1.646774449,4.370623805,1.962902305,46.906,0.489,0.814,49.511,black,1.337434296,0.004048583,M
Moises,3.092152927,2.099372419,3.022154361,2.435598767,3.386904305,2.572815596,8.247,86.598,0,4.639,black,0.069998566,0.006711409,M
Molly,2.266364298,2.39024761,2.096445668,3.800086217,1.692267711,NA,96.032,0.992,0.595,2.083,white,1.409838608,0.976101058,F
Mona,2.725431804,2.710637604,3.085126682,2.990666402,NA,4.118227814,75.51,4.337,6.378,13.52,hispanic,0.09446028,0.987583572,F
Monica,2.87269401,2.460301167,2.789254848,3.548579848,NA,NA,69.759,19.398,7.309,3.173,white,0.675885838,0.979081401,F
Monique,3.611205959,2.286835315,2.547039392,2.673137955,2.319961379,4.361031,62.882,8.297,24.017,3.712,black,0.938068004,0.972899729,F
Morgan,2.885276079,2.236607435,2.371195726,3.578881279,NA,NA,93.51,0.721,1.683,3.846,white,0.6936052,0.825069417,F
Moses,3.323103461,2.166191168,3.109452969,2.746994442,4.494576781,2.147185164,40.385,12.5,35.577,11.538,black,0.213650493,0.001536098,M
Myra,3.037942019,2.400076544,3.083833064,3.104542919,2.144118112,4.265461188,76.708,6.522,9.627,6.832,white,0.020709855,0.98588626,F
Myrna,2.716777427,2.204151756,3.163618616,3.01544641,2.032524296,3.782083682,59.939,18.043,4.281,16.82,hispanic,0.148172206,0.983666062,F
Nadia,2.91295154,2.497079201,3.089143603,3.078118998,2.454069655,4.355232216,66.99,11.165,8.252,12.136,hispanic,0.011024605,0.966237942,F
Nancy,2.424312339,2.243860538,2.31387639,3.964835275,1.828538515,4.171986078,93.158,3.59,0.85,2.185,white,1.540522936,0.990292302,F
Naomi,3.231895175,2.618921925,2.534267796,3.021024293,1.851940601,4.018252497,75.82,7.377,7.992,8.197,black,0.210870882,0.989391144,F
Natalie,2.728941842,2.296918099,2.514226613,3.548912761,1.938418056,4.005554408,89.747,4.177,4.367,1.203,white,0.819970919,0.976914198,F
Natasha,3.143773537,2.184735164,2.735994402,3.116329177,1.686068144,4.440202446,68.817,4.032,23.387,3.226,black,0.027444361,0.980690462,F
Nathan,2.623250631,2.449045988,2.302729018,3.617309456,NA,NA,94.309,0.873,2.235,2.13,white,0.994058825,0.002760698,M
Nathaniel,2.920439756,2.228034026,2.407603055,3.610512786,NA,NA,73.721,1.383,22.545,1.936,white,0.69007303,0.002214349,M
Neal,2.874360413,2.375137196,2.082312015,3.221082982,3.832356639,2.118001847,95.704,0.296,0.889,2.815,white,0.346722569,0.016627078,M
Neil,2.576999668,2.317560282,2.198655721,3.729737998,3.460111207,NA,94.783,1.152,1.016,2.778,white,1.15273833,0.00591716,M
Nelson,3.017714568,2.378716047,2.348254183,3.615226466,NA,NA,46.398,37.608,3.746,11.527,white,0.597511898,0.005339028,M
Nestor,2.65007516,2.344873856,3.337000802,2.829540416,NA,NA,10.959,64.384,0.685,23.973,hispanic,0.507460386,0.007407407,M
Nicholas,2.528376961,2.125499611,2.768486728,3.536644226,NA,NA,95.035,2.525,1.305,1.006,white,0.768157498,0.001935584,M
Nichole,2.664242713,2.348668482,2.602706864,3.341788683,NA,NA,87.805,1.707,9.512,0.488,white,0.67754597,0.978847557,F
Nick,2.543349563,2.250337224,2.717917493,3.868344479,NA,NA,85.688,6.972,0.367,6.606,white,1.150426986,0.005545287,M
Nicolas,2.641658779,2.268698623,2.552372491,3.484997516,NA,NA,51.872,44.118,1.337,2.674,white,0.843338737,0.007621951,M
Nicole,2.723618714,2.437366227,2.357898824,3.819566661,NA,NA,91.141,2.436,4.99,1.194,white,1.095947948,0.974812123,F
Nikita,2.751612201,2.817167722,2.61748186,2.775263294,2.438056164,3.818679828,NA,NA,NA,NA,asian,0.041904428,0.871264368,F
Nikki,2.846851222,2.304566697,2.820776451,3.519489751,NA,NA,82.724,4.319,6.312,5.98,white,0.67263853,0.963984674,F
Nina,2.812954639,2.688098409,3.096490365,3.105942578,1.679722847,4.152098214,83.52,3.492,4.749,7.682,white,0.009452213,0.984285167,F
Nisha,3.630149754,2.967527588,2.398735581,2.012213523,NA,NA,26.415,0,3.774,67.925,black,0.662622166,0.955555556,F
Nita,2.891436265,2.784057615,3.374918416,2.502504839,NA,NA,67.925,0.943,0,30.189,hispanic,0.48348215,0.982035928,F
Noe,2.438646413,2.789796468,2.530191201,2.772492201,3.686213285,2.640776547,6.618,90.441,0,2.941,asian,0.017304267,0.010526316,M
Noel,2.765871607,2.384356848,2.409606477,3.355325971,NA,NA,62.367,19.435,4.24,13.604,white,0.589454365,0.29689298,M
Noemi,3.24380222,2.794678867,2.612479879,2.611139225,NA,NA,15.094,65.094,2.83,16.981,black,0.449123353,0.974842767,F
Nolan,2.49162947,2.125926272,2.243866136,3.47545128,NA,NA,83.942,1.46,5.109,9.489,white,0.98382181,0.015789474,M
Nora,2.528100683,2.45208474,2.864770866,3.546972959,NA,NA,68.586,20.07,3.839,7.155,white,0.682202093,0.983041865,F
Norma,2.706935843,2.43941559,2.743663987,3.439593191,NA,NA,55.884,34.028,6.052,3.497,white,0.695929205,0.988325196,F
Norman,2.668544764,2.158088108,2.143119455,3.646838662,NA,NA,88.791,1.416,5.133,4.366,white,0.978293898,0.004600219,M
Octavia,3.101642725,2.192264752,2.780982851,2.844246737,2.22001041,3.805630282,19.355,9.677,70.968,0,black,0.257395987,0.969283276,F
Octavio,2.902399319,1.940079025,3.148523548,2.417698689,NA,NA,10.596,88.079,0.662,0.662,hispanic,0.246124229,0,M
Olga,2.14816137,2.207928605,2.640152773,3.401503534,NA,NA,53.43,43.321,1.805,1.444,white,0.76135076,0.975932611,F
Oliver,2.615829886,2.355060536,2.635407537,3.791767359,NA,NA,66.346,7.692,14.744,10.897,white,1.156359822,0.012400354,M
Olivia,2.620508741,2.308320519,2.691825187,3.540955901,NA,NA,47.661,37.194,6.682,7.795,white,0.849130714,0.970903102,F
Omar,3.290321857,2.250961857,2.923090795,2.168761705,NA,NA,21.854,64.459,7.506,5.74,black,0.367231062,0.003546099,M
Orlando,2.898101528,2.123902046,3.288707667,2.610969813,NA,NA,12.829,68.092,9.539,8.553,hispanic,0.390606139,0.002554278,M
Oscar,2.809302947,2.347606848,3.180265057,2.94621378,4.310939979,1.824033847,15.813,75.088,4.152,4.417,hispanic,0.234051277,0.003373494,M
Osvaldo,2.862419693,2.175960619,3.214749376,2.158566388,NA,NA,16.842,81.053,0,2.105,hispanic,0.352329683,0,M
Otis,3.411951588,2.141323594,2.378098425,3.099663888,NA,NA,51.145,0.763,47.328,0.763,black,0.3122877,0.004840941,M
Pablo,2.060589982,1.98467467,4.158026263,1.876314751,3.969918914,1.930272731,7.816,85.747,0.23,5.977,hispanic,2.097436281,0,M
Pamela,2.618643585,2.261606725,2.568683687,3.50327755,NA,NA,92.688,1.219,4.776,1.108,white,0.884633965,0.988849489,F
Parul,2.742234142,3.097493927,2.337606389,2.414320943,3.424243244,2.829552887,11.905,0,0,85.714,asian,0.355259785,1,F
Patrice,3.026971038,2.249561027,2.655560938,3.126388255,NA,NA,85.333,1.333,13.111,0.222,white,0.099417218,0.962804006,F
Patricia,2.535142297,2.234858753,2.366303342,3.75457489,NA,NA,90.067,4.937,3.919,0.787,white,1.219432593,0.989123854,F
Patrick,2.708220971,2.397255485,2.157743704,3.749535612,4.185521012,1.956960201,93.944,1.204,2.432,2.257,white,1.041314641,0.002749189,M
Patty,2.345149166,2.181834476,2.183974557,3.635494389,NA,NA,88.732,1.056,1.761,8.099,white,1.290345222,0.985248447,F
Paul,2.75389888,2.377484114,2.465788623,3.992585951,NA,NA,93.143,2.138,1.452,3.066,white,1.238687071,0.001995858,M
Paula,2.565060409,2.362191686,2.533564917,3.545998791,NA,NA,92.402,3.313,3.113,0.8,white,0.980938382,0.987923307,F
Pauline,2.698644568,2.200775169,2.773805585,3.479072091,NA,NA,76.71,3.785,11.645,7.715,white,0.705266506,0.988658917,F
Pedro,2.317443145,2.106133927,3.77315091,2.016883202,NA,NA,7.557,88.833,1.259,2.099,hispanic,1.455707765,0.00477327,M
Peggy,2.3836115,2.269293208,1.946333755,3.571271814,NA,NA,93.778,1.343,2.731,1.611,white,1.187660314,0.99191627,F
Penny,2.735555614,2.317485323,2.192331521,3.72633644,NA,NA,95.08,0.602,2.309,1.506,white,0.990780826,0.988410104,F
Percy,2.655825635,2.212171688,2.098710033,2.927016779,NA,NA,22.727,21.212,40.909,15.152,white,0.271191144,0.011299435,M
Perla,2.562577195,2.516183988,3.239036112,2.787927498,2.494150756,3.820809914,18.919,59.459,0,21.622,hispanic,0.451108614,0.988235294,F
Perry,2.452816444,2.2053972,2.214891259,3.641155185,NA,NA,88.571,1.345,7.059,2.857,white,1.188338741,0.036665212,M
Pete,2.541856965,2.46690214,2.324072099,3.965073849,4.130572242,1.691986417,71.13,24.268,0.418,4.184,white,1.423216885,0.006872852,M
Peter,2.499476202,2.820551993,2.379467757,3.409277595,4.061210161,1.968031351,91.675,1.94,1.144,5.043,white,0.588725602,0.002764977,M
Phil,2.45296548,2.253889476,2.315496765,3.832872188,NA,1.992378501,82.199,5.236,2.094,10.471,white,1.379906709,0.002570694,M
Phillip,2.601217647,2.349715576,2.307538571,3.741378886,NA,NA,89.613,2.977,3.97,3.01,white,1.140161239,0.002070588,M
Phyllis,2.701418711,2.251019694,2.058449098,3.772775342,NA,NA,88.038,1.414,8.25,1.591,white,1.071356631,0.990129484,F
Pierre,2.410426949,2.296839573,2.654345339,3.483010423,NA,NA,59.919,4.049,28.745,6.073,white,0.828665084,0.006637168,M
Preston,2.723828229,2.184432694,2.170219887,3.478116985,NA,NA,85.075,0.373,10.448,2.985,white,0.754288757,0.008704062,M
Priscilla,2.633535182,2.324640534,2.554382298,3.214433206,NA,NA,70.323,11.613,11.452,6.29,white,0.580898025,0.984695539,F
Priya,2.786070386,3.065633518,2.575671127,2.34155961,2.52486959,3.784545903,16.949,0,0,79.661,asian,0.279563131,0.908163265,F
Quentin,3.276776056,2.306293106,2.599023546,3.111526097,4.192947044,2.469129055,71.154,0,23.077,5.769,black,0.165249959,0.002827521,M
Quincy,3.134001059,2.112972021,2.161788014,2.935621706,4.008627161,2.343718848,37.5,0,47.5,15,black,0.198379353,0.071865443,M
Quinn,2.880389647,2.478853524,2.358248437,3.154936594,3.386416973,2.955625848,83.516,2.198,4.396,9.89,white,0.274546947,0.265822785,M
Quinton,3.392725783,2.373244523,2.583421885,2.865761644,NA,NA,51.111,2.222,44.444,2.222,black,0.526964138,0.003807107,M
Rachel,2.837571373,2.421292126,2.460246968,3.703752353,NA,NA,90.806,4.387,2.29,2.355,white,0.86618098,0.97471891,F
Rafael,2.594850407,2.164705356,3.639193125,2.209029113,NA,NA,8.871,88.441,0.269,2.419,hispanic,1.044342718,0.004651163,M
Ralph,2.842133639,2.302834072,2.538280173,3.622662373,NA,NA,88.656,5.369,4.32,1.13,white,0.780528733,0.002703747,M
Ramiro,2.762509245,2.484844782,3.747572958,1.898361376,NA,NA,4.802,93.22,0.282,1.695,hispanic,0.985063713,0,M
Ramon,2.772577248,2.22868131,3.680587596,2.659151329,NA,NA,11.311,79.179,1.301,8.008,hispanic,0.908010348,0.005945303,M
Ramona,2.766220415,2.263896416,3.662969769,2.686474028,NA,NA,64.41,24.758,6.576,3.868,hispanic,0.896749353,0.9871217,F
Randall,2.748465569,2.202171603,2.289969797,3.549284927,NA,NA,96.728,0.711,0.996,1.387,white,0.800819358,0.009159767,M
Randolph,2.564348713,2.086425054,2.336008748,3.694041171,NA,NA,82.072,2.789,11.355,3.386,white,1.129692458,0.004176611,M
Randy,2.484699697,2.114631476,2.304150715,3.624445108,NA,NA,92.757,1.827,2.027,3.09,white,1.139745411,0.011181758,M
Raquel,2.905811634,2.091265703,3.076015594,2.965182496,2.160998509,4.232423324,32.308,56.667,4.615,5.897,hispanic,0.110833098,0.974550898,F
Raul,2.384768228,2.409210406,3.773669813,2.863001452,NA,NA,7.094,89.261,0.493,3.054,hispanic,0.910668361,0.003787879,M
Ravi,2.553499727,2.9428132,2.907843481,2.365833555,3.21374271,2.637488547,20,0,0,76.41,asian,0.034969719,0.04,M
Ray,2.885552111,2.396369143,2.545971105,3.279655876,NA,NA,79.58,6.807,6.907,6.206,white,0.394103765,0.014988758,M
Raymond,3.050529148,2.254670317,2.745045322,3.292643894,NA,NA,84.755,5.486,4.35,5.12,white,0.242114746,0.002855613,M
Raymundo,2.568645448,2.097305792,3.620066967,1.935797335,NA,NA,4.673,90.654,0,4.673,hispanic,1.051421519,0.018867925,M
Rebeca,2.354923537,2.187702144,2.543191783,3.76968937,NA,NA,34.524,65.476,0,0,white,1.226497587,0.992857143,F
Rebecca,2.556401637,2.320550724,2.712673117,3.927424139,NA,NA,94.052,3.486,0.83,1.369,white,1.214751021,0.985815327,F
